input_row_key,input_company_name,candidate_name,candidate_website,score,is_best_match
203,GLOBALCONNECT A/S,GlobalConnect,globalconnect.dk,90.52,True
203,GLOBALCONNECT A/S,GlobalConnect,globalconnect.support,59.67,False
203,GLOBALCONNECT A/S,Erinko Global Connect Limited,erinkoglobal.com,54.35,False
204,Glory Fashions Ltd.,Glory Print BD,gloryprintbd.com,68.54,False
204,Glory Fashions Ltd.,Glory Footwear,gloryfootwearltd.com,57.79,False
204,Glory Fashions Ltd.,Glory Fashions,gloryfashions.com,82.77,True
204,Glory Fashions Ltd.,GLORY LOGISTICS,glorylogisticsbd.com,61.07,False
204,Glory Fashions Ltd.,Glory Photography Ltd.,,45.37,False
205,Goecker Service A/S,Goecker Photo | Video,goecker.se,51.11,False
205,Goecker Service A/S,Goecker Automation,goeckerautomation.com,39.39,False
205,Goecker Service A/S,KIFUs,kifu.dk,58.88,False
205,Goecker Service A/S,WWF,wwf.dk,48.64,False
205,Goecker Service A/S,Goecker since 1862,goecker.dk,88.39,True
206,GOGIFT.COM A/S,Wellness Kortet,gogift.com,31.96,False
206,GOGIFT.COM A/S,Firmagaver,firmagaver.info,34.5,False
206,GOGIFT.COM A/S,Wellness Gavekortet,gogift.com,42.27,False
206,GOGIFT.COM A/S,GolfGavekortet,gogift.com,46.43,False
206,GOGIFT.COM A/S,GoGift,gogift.com,67.0,True
207,Google Asia Pacific Pte. Ltd.,The Ecovillage at Currumbin,villagehub.com.au,40.36,False
207,Google Asia Pacific Pte. Ltd.,Google Asia Pacific Pte. Ltd.,,44.0,False
207,Google Asia Pacific Pte. Ltd.,eLoan Canada,eloancanada.com,55.45,False
207,Google Asia Pacific Pte. Ltd.,Google Asia Pacific Pte. Ltd.,duoi625maxim.com,64.09,True
207,Google Asia Pacific Pte. Ltd.,Google Asia Pacific Pte.,financecrush.com,51.23,False
208,Google Cloud EMEA Limited,ISP Cloud Services Inc.,escadmin.com,40.51,False
208,Google Cloud EMEA Limited,Bon Plan Sur Mesure,bonplansurmesure.com,55.0,True
208,Google Cloud EMEA Limited,DoubleClick,google.com,44.09,False
208,Google Cloud EMEA Limited,Google Cloud,swissrallvays.shop,39.41,False
208,Google Cloud EMEA Limited,Mekas Cloud Services,mekas.com,38.56,False
209,GOOGLE COMMERCE LIMITED,IRP Commerce,irpcommerce.com,52.54,False
209,GOOGLE COMMERCE LIMITED,TOTP Authenticator,authtwofa.cc,37.93,False
209,GOOGLE COMMERCE LIMITED,Google Commerce,newsfood.online,48.86,False
209,GOOGLE COMMERCE LIMITED,Google Commerce Limited,lespotnoir.com,66.0,True
209,GOOGLE COMMERCE LIMITED,Cruise Commerce,cruise-commerce.com,40.05,False
210,GOOGLE IRELAND LIMITED,Google Commerce Limited,lespotnoir.com,66.54,False
210,GOOGLE IRELAND LIMITED,Verrückt auf Morgen,verrueckt-auf-morgen.de,50.86,False
210,GOOGLE IRELAND LIMITED,Anbieter Google Ireland,diessen-mitte.com,63.07,False
210,GOOGLE IRELAND LIMITED,Männerkreise,maennerkreise.com,48.02,False
210,GOOGLE IRELAND LIMITED,Anbieter Google Ireland Limited,ausbildung-elektro-ostfriesland.de,68.45,True
211,GRAMEENPHONE LTD,Grameenphone Centre,,42.0,False
211,GRAMEENPHONE LTD,Grameen Phone Center Nandail,,37.27,False
211,GRAMEENPHONE LTD,Grameenphone Center Bajitpur,,35.45,False
211,GRAMEENPHONE LTD,Grameenphone Center Amtali,,36.67,False
211,GRAMEENPHONE LTD,Grameenphone Customer care,aatsh.com,50.95,True
212,Grassfish Denmark ApS,Jysk Auto ApS.,jyskauto.dk,65.62,False
212,Grassfish Denmark ApS,playscapes Denmark,playscapes.dk,74.13,True
212,Grassfish Denmark ApS,Buté ApS.,bute.dk,54.22,False
212,Grassfish Denmark ApS,Denmark Lesotho Network Dln,,29.8,False
212,Grassfish Denmark ApS,Transport partner,transport-partner.dk,57.9,False
213,Green Packet Berhad,Green Mind Kitchen Green Mind Classroom,,28.51,False
213,Green Packet Berhad,Green Packet Academy,greenpacketacademy.com,71.77,False
213,Green Packet Berhad,MML GREEN BERHAD,mmlgreenbhd.com,59.66,False
213,Green Packet Berhad,Green Serum,greenserum.com.my,76.33,True
213,Green Packet Berhad,GREEN PACKET,greenpacket.com,74.6,False
214,GreenMind A/S,GreenMind Ventures,gmventures.com.br,48.07,False
214,GreenMind A/S,GreenMind Aalborg,greenmind.dk,90.74,True
214,GreenMind A/S,GreenMind,,50.04,False
214,GreenMind A/S,Greenmind Brand,greenmindbrand.com,53.7,False
214,GreenMind A/S,Green Mind Pro,greenmind.pro,54.63,False
215,grey advertising ( bangladesh) ltd.,Greyadvertising,greyadvertising.site,48.0,False
215,grey advertising ( bangladesh) ltd.,Backpage PR,backpagepr.com,64.21,True
215,grey advertising ( bangladesh) ltd.,GreyAdv,greyadv.com,43.84,False
215,grey advertising ( bangladesh) ltd.,ADVERTISING BANGLADESH,advertisingbangladesh.com,63.73,False
215,grey advertising ( bangladesh) ltd.,Advertising Agency Bangladesh,,38.75,False
216,GSM ASSOCIATION,GSM London,gsmlondon.ac.uk,59.9,False
216,GSM ASSOCIATION,Ioniser -Pro,ioniser-pro.co.uk,43.57,False
216,GSM ASSOCIATION,GSMA Intelligence,gsmaintelligence.com,58.57,False
216,GSM ASSOCIATION,GSMA,gsma.com,39.7,False
216,GSM ASSOCIATION,GSMA Training,gsmatraining.com,77.14,True
217,"HARBIN COSLIGHT NEW ENERGY CO., LTD.",Harbin Xinju New Energy Co. Ltd.,,52.94,False
217,"HARBIN COSLIGHT NEW ENERGY CO., LTD.",Harbin New Concept Advertisement Limited Company,,37.14,False
217,"HARBIN COSLIGHT NEW ENERGY CO., LTD.",Harbin Donglin New Building Materials Co. Ltd.,,46.34,False
217,"HARBIN COSLIGHT NEW ENERGY CO., LTD.",Harbin Shunxin New Energy Science and Technology Co. Ltd.,,44.95,False
217,"HARBIN COSLIGHT NEW ENERGY CO., LTD.",COSLIGHT,cncoslight.com,62.78,True
218,HE SIKRING A/S,Sikring Vest A/S.,sikringvest-as.dk,74.19,False
218,HE SIKRING A/S,Sikring Nord,sikringnord.com,60.13,False
218,HE SIKRING A/S,Sikring 247,sikring247.dk,72.58,False
218,HE SIKRING A/S,AL-SIKRING,al-sikring.dk,78.1,True
218,HE SIKRING A/S,Sikring 360,sikring360.dk,73.17,False
219,HELP Forsakring filial,Helpreklam,helpreklam.com,49.0,False
219,HELP Forsakring filial,HELP Försäkring,helpforsakring.se,77.04,True
219,HELP Forsakring filial,Help in Change,helpinchange.info,47.5,False
219,HELP Forsakring filial,Help Nyköping,helpnykoping.se,63.47,False
219,HELP Forsakring filial,SB Försäkring & Placering AB.,xn--tjnstepensionfretag-hwb40b.se,60.28,False
220,HELP FORSIKRING AS,HELP Forsikring,helpforsikring.dk,61.72,False
220,HELP FORSIKRING AS,Help Link Psychologist Center | private Psychologist,,33.71,False
220,HELP FORSIKRING AS,Help line To Help Hlth,,36.0,False
220,HELP FORSIKRING AS,Help Link,helplinkpsykolog.no,72.51,False
220,HELP FORSIKRING AS,HELP Forsikring,help.no,96.36,True
221,"HELP FORSIKRING,FILIAL AF HELP FORSIKRING AS, NORGE",Help it Home,helpithome.com,52.94,False
221,"HELP FORSIKRING,FILIAL AF HELP FORSIKRING AS, NORGE",HELP Forsikring,helpforsikring.dk,90.23,True
221,"HELP FORSIKRING,FILIAL AF HELP FORSIKRING AS, NORGE",Help PR,helpagency.dk,70.71,False
221,"HELP FORSIKRING,FILIAL AF HELP FORSIKRING AS, NORGE",Nordjylland Forsikring,,33.59,False
221,"HELP FORSIKRING,FILIAL AF HELP FORSIKRING AS, NORGE",HELP Forsikring,help.no,56.77,False
222,HERM. RASMUSSEN A/S,HA85,ha85.dk,61.0,False
222,HERM. RASMUSSEN A/S,Ole Rasmussen,or-vognmand.dk,74.06,False
222,HERM. RASMUSSEN A/S,Herm,herm.dk,94.78,True
222,HERM. RASMUSSEN A/S,Rasmussen Niels B Gårdejer,,36.37,False
222,HERM. RASMUSSEN A/S,HERM,herm.co.jp,42.85,False
223,HEST AGENTUR AS,Hest,hest.is,43.51,False
223,HEST AGENTUR AS,HEST OG MENNESKE HILDEGUNN INNBJØR,,26.33,False
223,HEST AGENTUR AS,HEST Agentur,hestagentur.no,94.19,True
223,HEST AGENTUR AS,Hesta,hesta.sk,45.33,False
223,HEST AGENTUR AS,Hest IT ANS,,47.69,False
224,HETEK A/S,HETEK,hetek.org,55.11,False
224,HETEK A/S,HETEK,hetek.com.ph,53.57,False
224,HETEK A/S,Hetek Ky.,,28.67,False
224,HETEK A/S,HETEK Lift,hetek-lift.de,47.52,False
224,HETEK A/S,HETEK,hetek.dk,97.89,True
225,Hewlett-Packard (M) Sdn Bhd,HP Service Center | Hewlett-Packard,hp-service.kz,35.35,False
225,Hewlett-Packard (M) Sdn Bhd,Hewlett Packard Sales m Sdn. Bhd.,,42.0,False
225,Hewlett-Packard (M) Sdn Bhd,Hewlett-Packard Multimedia Sdn Bhd.,,42.26,False
225,Hewlett-Packard (M) Sdn Bhd,Hewlett-Packard M Sdn. Bhd.,,47.04,True
225,Hewlett-Packard (M) Sdn Bhd,Care Point,carepoint-hp.com,40.71,False
226,Hewlett-Packard (Thailand) Ltd.,Thai Cad Services,thaicadservices.com,54.32,False
226,Hewlett-Packard (Thailand) Ltd.,Thailand Insurance Symposium 2022,tis2022.com,53.6,False
226,Hewlett-Packard (Thailand) Ltd.,Hewlett-Packard Thailand Company Limited,,46.16,False
226,Hewlett-Packard (Thailand) Ltd.,Dole,dole.co.th,66.98,True
226,Hewlett-Packard (Thailand) Ltd.,Miidear,miidear.com,47.38,False
227,HEWLETT-PACKARD ApS,HPE Decoded,hpedecoded.dk,63.3,True
227,HEWLETT-PACKARD ApS,Care Point,carepoint-hp.com,43.78,False
227,HEWLETT-PACKARD ApS,Slovenská pošta a.s. SP a.s.,vpeniaze.sk,39.13,False
227,HEWLETT-PACKARD ApS,Hewlett-Packard ApS.,,50.4,False
227,HEWLETT-PACKARD ApS,Hewlett-Packard Omen,hpstore.cn,50.92,False
228,HEWLETT-PACKARD NORGE AS,ThinkEV,thinkev.com,44.41,False
228,HEWLETT-PACKARD NORGE AS,Tiny Elephant,tinyelephant.no,56.36,False
228,HEWLETT-PACKARD NORGE AS,FornebuGolf,figc.no,55.61,False
228,HEWLETT-PACKARD NORGE AS,Elbilforum,elbilforum.no,61.18,False
228,HEWLETT-PACKARD NORGE AS,Linestore,linestore.no,68.39,True
229,"Hewlett Packard Singapore (Sales) Pte., Ltd.",Poyoko Trading,poyoko.com.sg,61.94,False
229,"Hewlett Packard Singapore (Sales) Pte., Ltd.",Hewlett Packard Depot Rd,,44.71,False
229,"Hewlett Packard Singapore (Sales) Pte., Ltd.",CEMEON,cemeonbusiness.com,51.63,False
229,"Hewlett Packard Singapore (Sales) Pte., Ltd.",HPH Engineering,hph-engrg.com.sg,69.28,True
229,"Hewlett Packard Singapore (Sales) Pte., Ltd.",David Soe,davidsoe.com,30.99,False
230,HEWLETT-PACKARD SVERIGE AB,HP Service Center | Hewlett-Packard,hp-service.kz,37.17,False
230,HEWLETT-PACKARD SVERIGE AB,Slovenská pošta a.s. SP a.s.,vpeniaze.sk,42.21,False
230,HEWLETT-PACKARD SVERIGE AB,Care Point,carepoint-hp.com,40.38,False
230,HEWLETT-PACKARD SVERIGE AB,Hewlett-Packard Sverige AB.,,49.25,True
230,HEWLETT-PACKARD SVERIGE AB,Hewlett-Packard Omen,hpstore.cn,46.23,False
231,"HIGH TOUCH, INC.",High Touch Remodeling,hightouchremodeling.com,68.91,True
231,"HIGH TOUCH, INC.",High Touch Medicine,hightouchmedicine.com,63.71,False
231,"HIGH TOUCH, INC.",HighTouch Remodeling,,46.67,False
231,"HIGH TOUCH, INC.",High Touch High Tech,sciencemadefunwla.net,64.34,False
231,"HIGH TOUCH, INC.",High touch Inc.,hightouch.vc,64.15,False
232,HOLDSPORT.DK ApS,Walther Rådgivende Ingeniør,waltherraadgivning.dk,56.04,False
232,HOLDSPORT.DK ApS,Ninezero,ninezero.ai,46.79,False
232,HOLDSPORT.DK ApS,Meso Vin,mesovin.dk,63.08,False
232,HOLDSPORT.DK ApS,Drudenfuss,drudenfuss.dk,62.04,False
232,HOLDSPORT.DK ApS,Holdsport,holdsport.dk,88.8,True
233,HOPPECKE BATTERIEN GMBH & CO. KG,Hoppecke Batterien bremecketal,,38.39,False
233,HOPPECKE BATTERIEN GMBH & CO. KG,Hoppecke,hoppecke-history.de,83.03,True
233,HOPPECKE BATTERIEN GMBH & CO. KG,HOPPECKE,hoppecke.com,59.17,False
233,HOPPECKE BATTERIEN GMBH & CO. KG,Hoppecke Technologies GmbH,,34.83,False
233,HOPPECKE BATTERIEN GMBH & CO. KG,HOPPECKE,hoppecke.fr,44.56,False
234,HP INC (THAILAND) COMPANY LIMITED,B.M.G CORPORATION CO LTD.,bmgcorporationltd.com,50.45,False
234,HP INC (THAILAND) COMPANY LIMITED,HPVALVES,hpvalves.co.th,64.39,True
234,HP INC (THAILAND) COMPANY LIMITED,HP Thailand,,30.0,False
234,HP INC (THAILAND) COMPANY LIMITED,BCI Central Philippines,bcicentral.com,36.55,False
234,HP INC (THAILAND) COMPANY LIMITED,HP Inc Thailand Ltd.,,45.08,False
235,HP INC DANMARK ApS,HP Inc Denmark ApS.,,56.76,False
235,HP INC DANMARK ApS,Incon Danmark ApS.,,52.08,False
235,HP INC DANMARK ApS,Danskk,danskk.com,54.46,False
235,HP INC DANMARK ApS,Danlon,danlon.dk,70.06,True
235,HP INC DANMARK ApS,Gravgaard,gdpr-logger.com,36.78,False
236,HP NORGE AS,ThinkEV,thinkev.com,48.79,False
236,HP NORGE AS,FornebuGolf,figc.no,60.18,False
236,HP NORGE AS,HP Norge,hp-norge.no,91.81,True
236,HP NORGE AS,Elbilforum,elbilforum.no,60.18,False
236,HP NORGE AS,Tiny Elephant,tinyelephant.no,50.71,False
237,Hp Pps Sales Sdn. Bhd.,HP Communication Sales & Services,,28.11,False
237,Hp Pps Sales Sdn. Bhd.,Carco,carco.com.my,67.71,False
237,Hp Pps Sales Sdn. Bhd.,HP PPS Sales Sdn Bhd.,hp-aipcvideocontest.com,73.91,True
237,Hp Pps Sales Sdn. Bhd.,Inter-Pacific Securities,interpac.com.my,57.78,False
237,Hp Pps Sales Sdn. Bhd.,PERODUA PANDAN PRIMA,peroduapandanprima.com,54.2,False
238,HP PPS SINGAPORE (SALES) PTE. LTD.,HP Alumni Singapore,shpa.org.sg,66.62,False
238,HP PPS SINGAPORE (SALES) PTE. LTD.,Menicon Singapore,menicon.sg,61.29,False
238,HP PPS SINGAPORE (SALES) PTE. LTD.,Crayon Data,crayondata.ai,30.94,False
238,HP PPS SINGAPORE (SALES) PTE. LTD.,Poyoko Trading,poyoko.com.sg,53.23,False
238,HP PPS SINGAPORE (SALES) PTE. LTD.,GG Playfest,ggplayfest.com,66.79,True
239,HUAWEI INTERNATIONAL PTE. LTD.,Huawei Enterprise,,49.32,True
239,HUAWEI INTERNATIONAL PTE. LTD.,Huawei Concept Store NEX,,30.74,False
239,HUAWEI INTERNATIONAL PTE. LTD.,Huawei International,,32.0,False
239,HUAWEI INTERNATIONAL PTE. LTD.,HUAWEI Concept Store Sim Lim Square,,28.46,False
239,HUAWEI INTERNATIONAL PTE. LTD.,Huawei Mobile,,28.6,False
240,Huawei Technologies (Bangladesh) Limited.,Shahidul Islam Sarker,shahidulsarker.com,63.16,False
240,Huawei Technologies (Bangladesh) Limited.,HUAWEI,huawei.com,53.99,False
240,Huawei Technologies (Bangladesh) Limited.,Ubi services,ubi-services.eu,43.18,False
240,Huawei Technologies (Bangladesh) Limited.,Bumblebee Tech,bumblebeetech.com.bd,68.43,True
240,Huawei Technologies (Bangladesh) Limited.,Bohubrihi,bohubrihi.com,60.43,False
241,HUAWEI TECHNOLOGIES (DENMARK) ApS,Xplora Technologies Denmark,xplora.dk,79.33,True
241,HUAWEI TECHNOLOGIES (DENMARK) ApS,Ubi services,ubi-services.eu,44.19,False
241,HUAWEI TECHNOLOGIES (DENMARK) ApS,Kalpavruksh Technologies,kalpavruksh.com,44.02,False
241,HUAWEI TECHNOLOGIES (DENMARK) ApS,Huawei Denmark,,43.83,False
241,HUAWEI TECHNOLOGIES (DENMARK) ApS,LiTHIUM BALANCE,lithiumbalance.com,53.98,False
242,Huawei Technologies (Malaysia) Sdn. Bhd.,Huawei Technologies East Malaysia Office,,41.11,False
242,Huawei Technologies (Malaysia) Sdn. Bhd.,Ubi services,ubi-services.eu,43.59,False
242,Huawei Technologies (Malaysia) Sdn. Bhd.,Huawei Technologies Malaysia Sdn Bhd TRX,,56.0,False
242,Huawei Technologies (Malaysia) Sdn. Bhd.,Thrive Tech,thrivetech.com.my,71.73,True
242,Huawei Technologies (Malaysia) Sdn. Bhd.,HUAWEI,huawei.com,53.24,False
243,"HUAWEI TECHNOLOGIES (THAILAND) CO., LTD.",HUAWEI,huawei.com,59.27,False
243,"HUAWEI TECHNOLOGIES (THAILAND) CO., LTD.",Huawei Technologies Thailand Co Ltd.,transformex.org,63.35,True
243,"HUAWEI TECHNOLOGIES (THAILAND) CO., LTD.",Huawei Thailand Training Center BKK,,34.2,False
243,"HUAWEI TECHNOLOGIES (THAILAND) CO., LTD.",Huawei Technologies Thailand Company Limited,,46.67,False
243,"HUAWEI TECHNOLOGIES (THAILAND) CO., LTD.",Huawei Authorized Experience Store Lotus Phetchabun,,29.94,False
244,HUAWEI TECHNOLOGIES NORWAY AS,Ubi services,ubi-services.eu,46.26,False
244,HUAWEI TECHNOLOGIES NORWAY AS,HUAWEI,huawei.com,55.88,False
244,HUAWEI TECHNOLOGIES NORWAY AS,Huawei Technologies Norway AS,,60.0,False
244,HUAWEI TECHNOLOGIES NORWAY AS,Inspire nettside,inspirebioslo.no,70.96,True
244,HUAWEI TECHNOLOGIES NORWAY AS,Huawei Norge,,41.46,False
245,HUAWEI TECHNOLOGIES PAKISTAN (PRIVATE) LIMITED,Inspire Institute of Technologies Pakistan Pvt-Ltd,iitpakistan.com.pk,78.07,True
245,HUAWEI TECHNOLOGIES PAKISTAN (PRIVATE) LIMITED,Environmental Services Pakistan,espak.com.pk,75.39,False
245,HUAWEI TECHNOLOGIES PAKISTAN (PRIVATE) LIMITED,Huawei Technologies Pakistan,,42.94,False
245,HUAWEI TECHNOLOGIES PAKISTAN (PRIVATE) LIMITED,HUAWEI Pakistan,,39.67,False
245,HUAWEI TECHNOLOGIES PAKISTAN (PRIVATE) LIMITED,Private Helipad Ali Villa,,27.15,False
246,Huawei Technologies Sweden AB,Huawei Sweden,,34.76,False
246,Huawei Technologies Sweden AB,Huawei Sweden Hackathon,huaweihackathon2023.se,66.79,True
246,Huawei Technologies Sweden AB,Huawei Enterprise Nordic,,29.62,False
246,Huawei Technologies Sweden AB,HUAWEI,huawei.com,54.47,False
246,Huawei Technologies Sweden AB,Future of Wireless,futureofwireless.eu,65.88,False
247,HUBER+SUHNER A/S,Huber Suhner A/S.,,47.9,False
247,HUBER+SUHNER A/S,Huber & Suhner Pty Ltd.,,28.8,False
247,HUBER+SUHNER A/S,Cube Optics,cubeoptics.com,34.37,False
247,HUBER+SUHNER A/S,HUBER SUHNER Sales Partners,hubersuhner.com,51.99,False
247,HUBER+SUHNER A/S,Huber Suhner AG,exhubersuhner.ch,58.18,True
248,Huber+Suhner AG,HUBER SUHNER Sales Partners,hubersuhner.com,68.4,False
248,Huber+Suhner AG,Brands load,brandsload.com,51.96,False
248,Huber+Suhner AG,Huber & Suhner Pty Ltd.,,28.49,False
248,Huber+Suhner AG,Huber Suhner A/S.,,35.36,False
248,Huber+Suhner AG,Huber Suhner AG,exhubersuhner.ch,86.78,True
249,HUBER+SUHNER ELECTRONICS PRIVATE LIMITED,HUBER SUHNER,husu.ch,38.35,False
249,HUBER+SUHNER ELECTRONICS PRIVATE LIMITED,HUBER SUHNER Sales Partners,hubersuhner.com,50.02,True
249,HUBER+SUHNER ELECTRONICS PRIVATE LIMITED,HUBER SUHNER,hubersuhner.blogspot.com,40.56,False
249,HUBER+SUHNER ELECTRONICS PRIVATE LIMITED,HUBER SUHNER Polatis Limited sp.z o.o.,polatis.com,43.27,False
249,HUBER+SUHNER ELECTRONICS PRIVATE LIMITED,Huber Suhner AG,exhubersuhner.ch,43.22,False
250,Hum Network Limited,Hum Network,humnetwork.tv,66.54,True
250,Hum Network Limited,HUM Network Careers,,27.37,False
250,Hum Network Limited,HUM Style Awards,humstyleawards.com,57.5,False
250,Hum Network Limited,HUM Rideshare,humrideshare.com,37.65,False
250,Hum Network Limited,Hum H az ir,humhazir.com,59.93,False
251,Human Edge Management AG,Human Edge Investment Technology,human-edge.ch,75.64,False
251,Human Edge Management AG,Human Edge,human-edge.com,67.03,False
251,Human Edge Management AG,Human Gardening,human-gardening.ch,76.31,True
251,Human Edge Management AG,HumanEdge,humanedge.co.in,57.09,False
251,Human Edge Management AG,HumanEdge Corporate Solutions,humanedge.in,42.96,False
252,Hydro Energi AS,Sapa Selection Norge,sapabuildingsystem.com,32.76,False
252,Hydro Energi AS,Hydro Aluminium Rolled Products Benelux BV.,,33.79,False
252,Hydro Energi AS,Hydro Shipping,kbgruppen.com,49.36,False
252,Hydro Energi AS,Hydro Vækerø | Onepark,,41.62,False
252,Hydro Energi AS,Hydro Rein,hydrorein.com,67.95,True
253,IBM DANMARK A/S,IBM CIC.,,23.91,False
253,IBM DANMARK A/S,SJEC,sjecdanmark.dk,63.37,False
253,IBM DANMARK A/S,Klubben,klubben-danmark.dk,70.59,True
253,IBM DANMARK A/S,Nippon Gases Germany,nippongases.com,25.93,False
253,IBM DANMARK A/S,Mercedes-Benz,mercedes-benz.dk,64.87,False
254,Idemia France SAS,Idemia,cfdt-idemia.fr,66.46,True
254,Idemia France SAS,Fitness Idemia,fitness-idemia.fr,64.0,False
254,Idemia France SAS,IDEMIA,id06idemia.com,42.12,False
254,Idemia France SAS,IDEMIA France SAS.,bioscrypt.com,62.19,False
254,Idemia France SAS,IDEMIA,idemia.com,55.87,False
255,OBERTHUR TECHNOLOGIES NORWAY AS,Oberthur Technologies,oberthur.com,60.16,True
255,OBERTHUR TECHNOLOGIES NORWAY AS,Oberthur Technologies,,34.97,False
255,OBERTHUR TECHNOLOGIES NORWAY AS,Bereej Technologies,bereej.com,47.68,False
255,OBERTHUR TECHNOLOGIES NORWAY AS,Oberthur Technologies,,34.97,False
255,OBERTHUR TECHNOLOGIES NORWAY AS,Oberthur,oberthur.fr,47.95,False
256,"IKANO BANK, FILIAL AF IKANO BANK AB (PUBL), SVERIGE",Ikano,ikano.co.uk,46.93,False
256,"IKANO BANK, FILIAL AF IKANO BANK AB (PUBL), SVERIGE",Ikano Bolig,ikanobolig.dk,69.78,False
256,"IKANO BANK, FILIAL AF IKANO BANK AB (PUBL), SVERIGE",Ikano Bank,ikanobank.dk,84.67,True
256,"IKANO BANK, FILIAL AF IKANO BANK AB (PUBL), SVERIGE",Ikano Bank,laanlet.dk,64.54,False
256,"IKANO BANK, FILIAL AF IKANO BANK AB (PUBL), SVERIGE",Ikano Bank Leasing,vinnuleasing.fo,55.22,False
257,Imi Mobile Vas Limited,TEXTLOCAL,textlocal.in,49.0,True
257,Imi Mobile Vas Limited,VAS Global,vas-global.co.uk,39.41,False
257,Imi Mobile Vas Limited,Bangla Trac Miaki Vas Limited,,33.53,False
257,Imi Mobile Vas Limited,IMImobile PLC.,imimobile.co.za,47.78,False
257,Imi Mobile Vas Limited,IMI Mobile VAS Ltd FZE,,32.73,False
258,IMIMOBILE EUROPE LIMITED,IMI Mobile VAS Ltd FZE,,44.35,False
258,IMIMOBILE EUROPE LIMITED,Smithfield Offices,smithfield.co.uk,63.45,False
258,IMIMOBILE EUROPE LIMITED,IMImobile,imimobile.com,66.82,True
258,IMIMOBILE EUROPE LIMITED,Flat Rock Technology,flatrocktech.com,47.73,False
258,IMIMOBILE EUROPE LIMITED,Madlins,madlins.co.uk,38.22,False
259,INDEPENDENT MEDIA CORPORATION (PRIVATE) LIMITED.,Pressert Marketing,pressertmarketing.com,45.89,False
259,INDEPENDENT MEDIA CORPORATION (PRIVATE) LIMITED.,Independent Church Network,independentchurch.org,53.24,True
259,INDEPENDENT MEDIA CORPORATION (PRIVATE) LIMITED.,Independent Pak Media,,34.2,False
259,INDEPENDENT MEDIA CORPORATION (PRIVATE) LIMITED.,Private Helipad Ali Villa,,33.15,False
259,INDEPENDENT MEDIA CORPORATION (PRIVATE) LIMITED.,SUPR Water,suprwater.com,49.75,False
260,INFINERA CORPORATION,INFINERA CORP,infinerac.xyz,75.63,False
260,INFINERA CORPORATION,Infinera Corporation,,42.22,False
260,INFINERA CORPORATION,INFINERA,infinera.com,85.0,True
260,INFINERA CORPORATION,Infinera America,infineraamerica.com,73.45,False
260,INFINERA CORPORATION,Infinera Agribusiness,infineraagribusiness.com,45.65,False
261,INFOMEDIA A/S,Infomedia,infomedia.se,59.83,False
261,INFOMEDIA A/S,INFOMEDIAAN,infomedia.fi,79.58,False
261,INFOMEDIA A/S,INFOMEDIA,infomedia.dk,92.73,True
261,INFOMEDIA A/S,InfoMedia,infomedia.no,59.16,False
261,INFOMEDIA A/S,INFOMEDIA,infomedia.org,60.08,False
262,INFOSYS LIMITED,Infosys Limited,,60.0,False
262,INFOSYS LIMITED,Infosys Limited Hubli,,46.19,False
262,INFOSYS LIMITED,Infosys Equinox,infosysequinox.com,62.86,False
